Id,Age,Rank,Year,Time,Pace,Sex
7695,27,1264,2006,16334,623,0
7696,37,1860,2006,18850,719,0
7697,39,416,2006,13357,509,1
7698,40,1699,2006,17925,684,1
7699,33,433,2006,13433,512,1
7700,39,345,2006,13114,500,1
7701,34,2369,2006,23117,882,1
7702,27,355,2006,13139,501,1
7702,28,317,2007,13403,511,1
7703,35,2232,2006,21406,817,0
7704,29,1873,2006,18921,722,0
7705,52,127,2006,11878,453,1
7706,32,1687,2006,17890,682,0
7707,22,1530,2006,17266,659,1
7708,32,1408,2007,17029,649,1
7708,31,1553,2006,17364,662,1
7709,40,1770,2006,18200,694,1
7710,44,254,2006,12698,484,1
7711,24,2039,2006,19889,759,0
7712,59,809,2006,14756,563,0
7713,39,986,2006,15348,585,1
7713,40,1064,2007,15993,610,1
7714,40,1389,2006,16758,639,0
7715,53,104,2006,11674,445,1
7715,26,85,2012,11340,432,1
7715,28,407,2014,13532,516,1
7716,25,1784,2006,18325,699,0
7716,31,3086,2011,19429,741,0
7717,49,181,2006,12328,470,1
7718,53,470,2006,13600,519,1
7719,28,1901,2006,19057,727,0
7720,34,135,2006,11953,456,1
7721,43,263,2014,12940,493,1
7721,35,901,2006,15073,575,1
7722,25,1067,2006,15637,596,1
7723,33,2084,2006,20165,769,0
7724,34,2040,2006,19898,759,0
7725,30,1312,2006,16505,629,1
7726,25,86,2006,11476,438,1
7727,29,1622,2008,16793,640,0
7727,27,888,2006,15039,574,0
7728,25,2218,2006,21226,810,0
7729,38,1653,2006,17742,677,0
7729,39,1359,2007,16915,645,0
7730,34,569,2007,14354,547,1
7730,33,450,2006,13507,515,1
7731,49,1340,2006,16592,633,1
7732,36,2109,2006,20326,775,0
7733,41,88,2006,11540,440,1
7734,27,1186,2006,16057,612,1
7735,35,905,2006,15102,576,1
7736,30,2102,2006,20272,773,1
7737,19,773,2006,14594,557,0
7738,20,1726,2006,18003,687,1
7739,45,965,2006,15283,583,1
7739,53,1047,2014,15246,581,1
7739,50,723,2011,13619,519,1
7740,45,1458,2006,16990,648,0
7741,39,218,2006,12497,476,1
7742,40,1373,2006,16724,638,0
7743,44,347,2006,13123,500,1
7744,52,1104,2006,15800,603,0
7745,26,1261,2006,16306,622,1
7746,31,633,2006,14160,540,1
7747,52,667,2006,14287,545,1
7748,24,69,2006,11273,430,0
7749,51,1888,2006,18980,724,1
7750,32,405,2007,13770,525,1
7750,29,1046,2006,15558,593,1
7750,34,420,2009,13136,501,1
7751,45,1979,2006,19516,744,1
7752,30,2267,2006,21723,829,0
7753,55,2022,2006,19812,756,1
7754,21,1108,2006,15812,603,0
7755,40,762,2006,14548,555,1
7756,30,377,2006,13239,505,0
7757,39,612,2006,14083,537,1
7758,46,438,2006,13445,513,1
7759,47,1592,2006,17502,668,1
7760,49,1924,2012,16213,618,1
7760,43,460,2006,13578,518,1
7761,39,2274,2006,21780,831,0
7762,26,1899,2006,19056,727,0
7763,49,1117,2006,15832,604,1
7764,38,1169,2006,16007,610,1
7765,22,518,2006,13764,525,1
7766,33,1242,2006,16248,620,1
7767,38,998,2006,15402,587,0
7768,31,798,2006,14687,560,1
7769,44,2042,2006,19902,759,1
7770,54,2117,2006,20382,777,1
7771,40,1587,2006,17473,666,0
7772,41,677,2006,14311,546,1
7773,41,1449,2006,16968,647,1
7774,21,2142,2006,20569,785,1
7775,47,1328,2006,16546,631,1
7776,41,1370,2006,16721,638,0
7777,68,2415,2007,23235,886,1
7777,67,2456,2006,26121,997,1
7777,69,2562,2008,22014,840,1
7778,37,647,2006,14222,542,1
7779,22,2227,2006,21312,813,1
7780,43,1881,2010,17542,669,1
7780,41,1708,2006,17970,685,1
7781,37,1317,2006,16519,630,1
7782,42,1378,2006,16734,638,1
7783,42,842,2012,14136,539,1
7783,35,570,2006,13936,531,1
7784,31,653,2006,14235,543,1
7785,33,1537,2006,17285,659,1
7786,36,1267,2006,16343,623,0
7787,27,2284,2006,21872,834,0
7788,27,274,2010,12952,494,1
7788,26,189,2009,12301,469,1
7788,23,1071,2006,15662,597,1
7788,29,1897,2012,16155,616,1
7788,24,177,2007,12696,484,1
7788,25,1026,2008,15060,574,1
7788,28,236,2011,12074,460,1
7789,38,102,2006,11666,445,1
7790,57,1269,2006,16345,623,1
7791,20,1228,2006,16217,618,0
7792,34,173,2006,12294,469,1
7793,38,406,2006,13333,508,1
7794,33,2126,2006,20456,780,1
7795,30,823,2006,14813,565,0
7795,34,1132,2010,15607,595,0
7795,32,1022,2008,15041,574,0
7796,50,1722,2006,17991,686,1
7796,52,2094,2007,20116,767,1
7797,39,1393,2006,16775,640,0
7798,42,567,2006,13913,531,1
7799,31,2438,2006,24762,945,0
7800,24,162,2006,12207,465,1
7801,37,2072,2006,20095,766,1
7802,41,1194,2006,16093,614,0
7803,55,2477,2006,30282,1155,0
7804,28,1472,2006,17049,650,0
7805,33,2040,2006,19898,759,0
7806,43,34,2006,10474,399,1
7807,25,904,2006,15100,576,0
7808,43,2292,2006,21967,838,1
7809,58,2372,2006,23148,883,1
7810,33,1735,2006,18048,688,0
7810,34,2056,2007,19913,760,0
7811,36,1212,2006,16158,616,0
7812,45,1957,2006,19395,740,1
7813,21,498,2006,13692,522,1
7814,29,1245,2006,16264,620,0
7815,26,1523,2006,17231,657,0
7816,32,426,2006,13409,511,0
7817,41,353,2006,13133,501,1
7818,30,551,2006,13872,529,0
7819,23,2204,2006,21075,804,0
7820,43,662,2006,14264,544,1
7821,31,2060,2006,19998,763,1
7822,32,1757,2006,18149,692,0
7823,42,367,2006,13195,503,1
7823,50,349,2014,13317,508,1
7824,38,453,2006,13525,516,0
7825,42,612,2006,14083,537,1
7826,26,555,2006,13882,529,1
7827,42,338,2006,13101,500,1
7828,31,2149,2006,20652,788,0
7829,45,332,2006,13064,498,1
7830,43,1874,2006,18922,722,0
7830,46,2521,2009,20365,777,0
7831,28,2230,2006,21361,815,0
7832,20,2068,2006,20069,766,0
7833,22,1180,2006,16048,612,1
7834,42,1408,2008,16105,614,0
7834,39,1557,2006,17386,663,0
7835,33,1167,2006,16000,610,1
7836,29,122,2006,11858,452,1
7837,35,1521,2006,17228,657,1
7838,23,323,2011,12439,474,1
7838,55,959,2006,15268,582,1
7838,42,636,2013,6113,466,1
7839,24,2080,2006,20156,769,1
7840,36,1817,2006,18518,706,0
7841,40,1085,2006,15720,600,1
7842,39,146,2006,12030,459,1
7843,26,769,2006,14582,556,1
7844,68,2086,2006,20170,769,1
7845,44,128,2006,11879,453,0
7846,34,730,2006,14461,551,1
7847,47,1130,2006,15890,606,0
7848,50,1527,2006,17251,658,1
7849,39,2187,2006,20941,799,1
7850,42,2381,2006,23267,888,0
7851,31,955,2007,15680,598,0
7851,30,1128,2006,15882,606,0
7852,45,2133,2006,20495,782,1
7853,33,1845,2006,18761,716,0
7853,34,1498,2007,17286,659,0
7854,50,1820,2008,17421,664,1
7854,47,1508,2006,17195,656,1
7855,39,2264,2006,21703,828,0
7856,44,886,2006,15029,573,0
7857,32,1056,2006,15587,594,1
7858,29,1249,2006,16278,621,0
7859,31,1424,2006,16870,643,0
7860,45,1288,2007,16670,636,1
7860,51,3676,2013,7407,565,1
7860,44,1360,2006,16682,636,1
7861,37,1600,2006,17535,669,0
7862,28,1153,2012,14794,564,0
7862,47,2352,2006,22817,870,0
7862,51,2627,2014,19110,729,0
7863,47,209,2006,12439,474,1
7864,19,1051,2006,15569,594,0
7865,35,106,2006,11690,446,1
7865,39,117,2009,11679,445,1
7866,43,1037,2006,15540,593,1
7867,16,575,2006,13949,532,0
7868,42,1867,2006,18889,720,0
7869,38,103,2006,11671,445,1
7869,39,33,2007,11134,424,1
7870,31,531,2006,13812,527,1
7870,32,2268,2014,17967,685,1
7871,30,1666,2006,17791,679,0
7872,28,1989,2006,19586,747,1
7873,31,4,2006,8464,323,1
7874,47,1752,2006,18124,691,1
7875,26,2428,2006,24634,940,0
7876,29,2168,2006,20799,793,1
7877,29,966,2006,15286,583,1
7878,37,1734,2006,18041,688,1
7879,22,2170,2006,20809,794,0
7880,35,2130,2006,20475,781,0
7881,43,1660,2006,17759,677,0
7882,25,1938,2006,19313,737,0
7883,47,617,2012,13656,521,1
7883,40,701,2006,14381,548,1
7883,46,1144,2011,14415,550,1
7884,37,1820,2006,18569,708,1
7885,26,1500,2006,17182,655,0
7886,32,1976,2006,19503,744,0
7887,39,1717,2006,17988,686,0
7887,41,1525,2008,16452,627,0
7888,40,743,2006,14512,553,1
7889,58,1161,2007,16260,620,1
7889,57,993,2006,15367,586,1
7890,45,598,2008,13800,526,1
7890,46,687,2009,13939,532,1
7890,44,539,2006,13837,528,1
7891,27,1007,2006,15455,589,1
7892,37,1077,2006,15678,598,1
7893,36,162,2007,12580,480,1
7893,34,83,2006,11418,435,1
7893,40,178,2011,11747,448,1
7894,37,718,2006,14419,550,1
7895,34,2017,2006,19792,755,0
7896,30,138,2007,12454,475,1
7896,51,61,2006,11061,422,1
7896,55,2585,2009,20885,797,1
7897,33,1629,2006,17639,673,1
7898,44,340,2006,13108,500,1
7899,41,1874,2006,18922,722,1
7900,25,1213,2006,16163,616,1
7901,32,2468,2006,28158,1074,1
7902,48,1512,2006,17207,656,1
7903,56,2425,2008,20448,780,0
7903,58,2652,2010,21007,801,0
7903,55,2251,2007,21318,813,0
7903,54,2253,2006,21610,824,0
7904,32,2173,2006,20812,794,0
7905,25,1226,2006,16213,618,0
7906,28,1781,2006,18303,698,0
7907,30,147,2006,12032,459,1
7908,37,1332,2006,16566,632,0
7909,27,1477,2006,17079,651,0
7910,35,133,2006,11929,455,1
7911,55,1029,2006,15523,592,1
7911,64,1261,2014,15747,601,1
7912,42,2070,2006,20092,766,1
7913,62,2104,2006,20280,774,1
7914,22,1581,2006,17449,666,0
7915,41,488,2006,13659,521,1
7916,56,2446,2006,25389,969,1
7917,42,807,2006,14743,562,0
7918,35,462,2012,13211,504,0
7918,34,957,2006,15260,582,0
7918,36,3676,2013,7407,565,0
7918,34,855,2011,13889,530,0
7919,23,1400,2006,16800,641,0
7920,50,245,2013,5656,431,1
7920,48,226,2011,12001,458,1
7920,49,171,2012,11990,457,1
7920,44,180,2006,12324,470,1
7920,44,117,2007,12329,470,1
7920,47,140,2010,12138,463,1
7921,40,2081,2006,20157,769,1
7922,37,569,2006,13934,531,1
7922,39,550,2008,13692,522,1
7922,38,503,2007,14113,538,1
7922,42,509,2011,13052,498,1
7923,23,2331,2006,22503,858,1
7924,47,1400,2006,16800,641,0
7924,24,1350,2013,6566,501,0
7925,31,1060,2006,15613,595,0
7926,45,2099,2006,20257,773,1
7927,28,1454,2006,16985,648,0
7928,50,248,2006,12669,483,1
7929,34,1506,2006,17194,656,0
7930,49,143,2006,12014,458,1
7931,42,1892,2006,18990,724,1
7932,33,2457,2006,26283,1003,0
7933,33,2302,2006,22186,846,0
7934,38,944,2006,15242,581,0
7935,23,379,2006,13256,505,0
7936,38,2075,2006,20126,768,1
7937,42,2470,2006,28639,1093,1
7938,31,389,2006,13280,506,1
7939,51,975,2006,15321,584,0
7940,25,250,2006,12674,483,1
7941,39,1941,2006,19334,737,0
7942,47,1218,2006,16184,617,1
7943,33,1462,2006,17014,649,1
7944,46,1840,2006,18735,715,1
7944,48,1962,2008,17876,682,1
7944,47,1812,2007,18568,708,1
7945,36,941,2006,15223,581,0
7946,46,1373,2006,16724,638,1
7947,30,1463,2006,17017,649,0
7948,31,1764,2006,18184,694,0
7949,21,1244,2006,16262,620,1
7950,51,123,2006,11866,452,1
7951,26,1047,2006,15562,593,1
7952,32,592,2006,14004,534,1
7953,34,143,2008,11879,453,1
7953,36,987,2010,15264,582,1
7953,32,261,2006,12726,485,1
7953,35,556,2009,13586,518,1
7954,51,1314,2006,16514,630,1
7954,53,1240,2007,16527,630,1
7955,27,1203,2006,16128,615,0
7956,33,799,2006,14688,560,1
7957,26,1757,2006,18149,692,0
7958,44,265,2006,12753,486,1
7959,24,2231,2006,21382,816,1
7960,39,2374,2006,23184,884,0
7961,22,2077,2006,20139,768,1
7962,50,197,2006,12405,473,1
7963,51,1912,2006,19123,729,0
7963,53,945,2008,14781,564,0
7964,31,2307,2006,22193,847,0
7965,40,2057,2006,19986,762,1
7966,27,2250,2006,21567,823,0
7967,37,1886,2006,18965,723,0
7968,45,547,2006,13861,529,0
7969,33,504,2006,13712,523,1
7970,68,1098,2006,15787,602,1
7971,50,1680,2011,15626,596,1
7971,45,1061,2006,15621,596,1
7971,48,971,2009,14767,563,1
7971,49,1357,2010,16158,616,1
7972,38,631,2006,14155,540,1
7973,32,2356,2006,22826,871,0
7974,41,969,2006,15303,584,1
7975,46,1441,2006,16949,646,0
7976,31,214,2006,12475,476,1
7977,47,1397,2008,16084,613,1
7977,49,2151,2010,18351,700,1
7977,45,1887,2006,18973,724,1
7977,48,1709,2009,16781,640,1
7977,46,1358,2007,16909,645,1
7977,50,1980,2011,16269,620,1
7978,27,2433,2006,24720,943,0
7979,44,1431,2006,16889,644,0
7980,33,1890,2006,18987,724,0
7981,39,2401,2006,23641,902,1
7982,24,2302,2006,22186,846,0
7983,64,1551,2006,17345,662,1
7984,29,1849,2006,18785,716,0
7985,53,118,2006,11787,449,1
7986,44,1285,2006,16398,625,1
7987,23,1297,2006,16452,627,0
7988,42,1643,2006,17681,674,0
7989,31,2065,2006,20048,765,1
7990,34,245,2006,12644,482,1
7991,42,2453,2006,26056,994,0
7992,50,991,2006,15356,586,1
7993,31,1066,2006,15635,596,1
7994,39,1974,2006,19500,744,0
7995,45,176,2006,12297,469,1
7996,46,2064,2006,20030,764,0
7997,29,1701,2006,17936,684,0
7998,48,210,2006,12451,475,1
7999,30,388,2006,13279,506,0
8000,28,2050,2006,19927,760,0
8001,48,1790,2006,18356,700,0
8002,24,2051,2006,19930,760,0
8003,45,150,2006,12074,460,1
8004,33,1997,2006,19623,748,1
8005,51,1144,2006,15933,608,1
8006,36,2308,2006,22195,847,1
8007,30,2088,2006,20192,770,0
8008,32,339,2006,13104,500,0
8009,32,1310,2006,16500,629,0
8010,59,665,2006,14270,544,1
8010,65,759,2012,13945,532,1
8011,30,1701,2006,17936,684,1
8011,48,1834,2008,17474,666,1
8012,27,2226,2006,21290,812,0
8013,29,1947,2006,19370,739,1
8014,47,356,2006,13149,501,1
8015,34,1899,2006,19056,727,1
8016,39,1703,2006,17941,684,1
8017,30,455,2006,13542,516,1
8018,29,1310,2006,16500,629,0
8019,44,293,2006,12860,490,1
8020,26,2236,2006,21436,818,0
8021,47,2384,2006,23317,889,0
8022,18,2038,2006,19888,759,0
8023,41,1168,2006,16004,610,0
8023,41,1717,2007,18096,690,0
8024,55,1689,2006,17899,683,1
8025,37,1765,2006,18186,694,1
8026,26,2166,2006,20782,793,0
8027,41,15,2007,9878,377,1
8027,42,12,2008,9726,371,1
8027,40,17,2006,9916,378,1
8027,46,11,2012,9669,369,1
8028,24,1491,2006,17127,653,1
8029,48,663,2006,14266,544,1
8029,54,1921,2012,16205,618,1
8029,51,913,2009,14582,556,1
8030,23,2399,2006,23589,900,1
8031,32,732,2006,14463,552,1
8032,49,1880,2006,18942,722,0
8032,50,2431,2007,23366,891,0
8032,51,2591,2008,22646,864,0
8033,40,1346,2006,16610,633,1
8033,45,587,2015,13760,525,1
8033,43,1599,2009,16505,629,1
8033,48,803,2014,14635,558,1
8034,40,287,2006,12829,489,1
8035,28,2110,2006,20340,776,1
8036,35,1806,2006,18429,703,0
8037,34,848,2006,14895,568,1
8038,40,1275,2006,16358,624,0
8039,37,802,2006,14702,561,1
8039,38,1417,2007,17054,650,1
8039,39,1442,2008,16191,617,1
8040,29,174,2006,12296,469,0
8040,32,158,2009,12047,459,0
8040,34,146,2011,11601,442,0
8041,29,9,2006,9251,353,0
8042,47,1755,2006,18143,692,1
8043,27,13,2006,9588,365,1
8044,22,939,2006,15220,580,0
8045,58,963,2006,15277,583,1
8046,29,1852,2006,18801,717,0
8047,35,313,2015,12953,494,1
8047,31,399,2010,13552,517,1
8047,35,484,2014,13752,524,1
8047,40,1704,2006,17942,684,1
8047,33,476,2012,13259,506,1
8048,32,313,2006,12971,495,0
8049,41,315,2006,12988,495,1
8050,35,1405,2006,16809,641,0
8051,34,306,2006,12917,493,0
8052,23,989,2006,15353,586,1
8053,35,2440,2006,24942,952,1
8054,32,2241,2006,21478,819,0
8055,48,1578,2006,17443,665,0
8056,36,288,2006,12830,489,1
8056,37,171,2007,12652,482,1
8057,29,930,2006,15185,579,0
8058,25,2439,2006,24763,945,0
8059,26,1534,2007,17419,664,1
8059,25,782,2006,14630,558,1
8060,54,2415,2006,24080,919,0
8061,31,991,2006,15356,586,1
8062,28,48,2006,10741,409,1
8063,32,2380,2007,22690,866,0
8063,31,2368,2006,23107,881,0
8064,41,259,2006,12725,485,1
8064,38,353,2008,13045,497,1
8064,45,323,2012,12687,484,1
8065,43,2108,2006,20316,775,0
8066,38,510,2006,13740,524,0
8067,41,222,2006,12514,477,1
8068,44,1909,2006,19104,729,1
8069,36,2140,2006,20545,784,1
8070,37,759,2006,14543,555,1
8071,30,1920,2006,19171,731,1
8072,26,1042,2006,15550,593,1
8073,36,1923,2006,19192,732,0
8074,34,926,2006,15178,579,0
8075,42,934,2009,14653,559,1
8075,38,177,2006,12305,469,1
8076,45,139,2015,12104,461,1
8076,38,1152,2006,15963,609,1
8077,39,32,2006,10451,398,1
8078,24,1973,2006,19487,743,1
8079,70,2228,2006,21321,813,1
8080,44,816,2006,14782,564,0
8081,29,1610,2006,17566,670,0
8082,35,2472,2008,20962,800,0
8082,33,2297,2006,22045,841,0
8083,32,23,2006,10195,389,1
8084,47,2393,2006,23451,895,0
8085,43,1792,2006,18360,700,0
8086,22,1384,2006,16751,639,0
8087,43,2050,2009,17840,680,0
8087,40,1151,2006,15962,609,0
8088,55,2361,2006,22917,874,0
8089,40,931,2006,15188,579,0
8090,42,2071,2006,20093,766,1
8091,38,1684,2006,17872,682,0
8092,24,1223,2006,16208,618,0
8093,27,984,2006,15346,585,0
8094,46,774,2006,14607,557,0
8095,42,1841,2006,18745,715,0
8096,34,27,2006,10363,395,1
8097,29,309,2006,12951,494,1
8098,44,129,2006,11880,453,1
8098,50,370,2011,12532,478,1
8099,48,136,2006,11965,456,1
8100,36,2006,2006,19706,752,0
8101,28,1237,2006,16233,619,0
8102,39,2179,2006,20866,796,0
8102,40,2174,2007,20633,787,0
8102,41,2542,2008,21650,826,0
8102,43,2691,2010,21410,817,0
8102,42,2523,2009,20371,777,0
8103,36,1501,2008,16370,624,1
8103,35,1050,2007,15950,608,1
8103,34,1243,2006,16260,620,1
8104,44,2353,2006,22818,870,0
8105,48,2319,2012,17023,649,1
8105,42,1644,2006,17686,675,1
8105,44,1475,2008,16294,621,1
8105,46,1308,2010,16043,612,1
8105,50,1631,2014,16497,629,1
8105,43,1514,2007,17351,662,1
8105,45,1548,2009,16366,624,1
8106,57,588,2006,13984,533,1
8107,38,1625,2006,17623,672,1
8108,18,2448,2006,25437,970,0
8109,36,1426,2006,16877,644,0
8110,52,1219,2006,16187,617,1
8111,61,2312,2006,22255,849,0
8112,41,788,2011,13748,524,1
8112,40,305,2010,13105,500,1
8112,36,348,2006,13125,500,1
8112,38,246,2008,12582,480,1
8112,37,363,2007,13620,519,1
8112,39,126,2009,11737,447,1
8113,48,360,2006,13154,502,0
8114,28,1960,2006,19416,741,0
8115,40,1623,2006,17615,672,1
8116,44,1676,2006,17847,681,1
8117,30,2397,2006,23561,899,0
8118,34,1292,2006,16433,627,1
8119,53,808,2006,14754,563,1
8120,43,1238,2006,16235,619,1
8121,29,1230,2006,16218,619,0
8122,31,673,2006,14300,545,1
8122,34,1226,2008,15658,597,1
8122,33,537,2007,14230,543,1
8123,30,267,2006,12760,487,1
8124,40,2012,2006,19752,753,1
8125,26,1505,2006,17193,656,0
8126,45,1102,2006,15794,602,1
8127,24,659,2006,14251,543,0
8128,27,875,2006,14976,571,1
8129,42,219,2006,12499,477,0
8129,49,241,2013,5652,431,0
8130,43,1093,2006,15764,601,1
8131,41,2034,2006,19865,758,1
8132,44,2027,2006,19826,756,0
8133,25,154,2006,12100,461,1
8134,58,1723,2006,17992,686,1
8135,27,423,2006,13406,511,1
8136,33,892,2006,15058,574,1
8137,26,1634,2006,17664,674,1
8138,46,1105,2006,15803,603,1
8139,26,2425,2006,24610,939,0
8140,21,981,2006,15338,585,0
8141,44,896,2009,14519,554,0
8141,45,554,2010,13990,533,0
8141,43,761,2006,14546,555,0
8142,28,82,2006,11408,435,1
8143,27,1961,2006,19419,741,0
8144,35,1446,2006,16959,647,1
8145,22,2233,2006,21424,817,0
8146,35,1990,2006,19598,748,0
8147,32,2239,2006,21477,819,0
8148,31,2435,2006,24732,943,0
8149,40,1648,2006,17708,675,1
8150,27,412,2006,13353,509,1
8151,36,2327,2006,22446,856,1
8152,36,654,2006,14236,543,1
8152,37,471,2007,14008,534,1
8153,29,920,2006,15164,578,0
8154,32,1301,2006,16463,628,0
8155,25,725,2006,14454,551,1
8156,55,671,2006,14294,545,1
8157,28,1850,2006,18795,717,0
8158,44,935,2006,15203,580,1
8159,31,486,2006,13649,520,1
8160,32,1059,2006,15605,595,0
8161,32,72,2006,11312,431,1
8162,36,1746,2006,18083,690,0
8163,45,1258,2014,15742,600,0
8163,37,712,2006,14414,550,0
8164,29,1539,2006,17291,659,0
8165,51,1199,2006,16115,615,0
8166,24,2283,2006,21870,834,0
8167,52,618,2006,14113,538,0
8168,45,956,2006,15257,582,1
8169,48,2444,2006,25347,967,0
8170,42,1427,2006,16882,644,1
8171,40,728,2006,14458,551,0
8172,32,348,2006,13125,500,1
8173,41,160,2006,12178,464,1
8174,49,476,2010,13785,526,1
8174,28,893,2010,15005,572,1
8174,52,1293,2013,6548,499,1
8174,36,324,2006,13025,497,1
8174,48,853,2009,14368,548,1
8175,41,2153,2006,20696,789,0
8176,33,1522,2006,17229,657,0
8177,34,564,2006,13905,530,0
8178,43,716,2006,14418,550,1
8179,56,1966,2006,19442,742,1
8180,34,843,2008,14454,551,1
8180,35,920,2009,14591,556,1
8180,32,1690,2006,17903,683,1
8180,33,891,2007,15480,590,1
8181,45,591,2006,13996,534,1
8182,44,915,2010,15064,574,1
8182,39,249,2006,12673,483,1
8183,47,507,2006,13728,523,1
8184,40,1832,2006,18676,712,1
8185,37,692,2006,14353,547,1
8186,34,682,2006,14323,546,1
8187,26,911,2006,15136,577,0
8188,36,2453,2006,26056,994,0
8189,33,890,2006,15049,574,1
8190,60,1640,2006,17679,674,1
8191,23,1854,2006,18814,718,0
8192,34,2072,2006,20095,766,1
8192,35,2148,2007,20447,780,1
8193,41,1139,2006,15927,607,1
8194,44,1138,2011,14405,549,1
8194,45,740,2012,13883,529,1
8194,39,1164,2006,15991,610,1
8195,20,2328,2006,22460,857,0
8196,37,1678,2006,17855,681,0
8197,26,839,2006,14857,567,0
8198,35,391,2006,13283,506,1
8199,43,1414,2006,16828,642,0
8200,31,216,2006,12480,476,0
8201,42,1767,2006,18189,694,1
8202,32,148,2006,12055,460,1
8203,47,517,2006,13761,525,1
8204,26,757,2006,14539,554,1
8205,38,1306,2006,16473,628,0
8206,73,2120,2006,20417,779,1
8207,39,1162,2006,15990,610,0
8208,28,1358,2006,16678,636,1
8209,30,754,2006,14533,554,0
8210,25,2346,2006,22715,867,0
8211,25,2157,2006,20721,790,0
8212,46,1162,2006,15990,610,1
8213,27,978,2006,15333,585,0
8214,24,1327,2006,16542,631,0
8215,19,1503,2006,17190,656,0
8216,24,334,2006,13075,499,1
8217,40,1813,2006,18487,705,0
8218,44,1602,2006,17541,669,1
8219,25,544,2006,13858,528,0
8220,40,707,2006,14402,549,1
8221,46,2001,2006,19638,749,0
8222,26,2377,2006,23199,885,0
8223,39,1378,2013,6578,502,1
8223,33,366,2006,13183,503,1
