,Id,Age,Rank,Year,Time,Pace,Sex,Temp,halfMarathonTime,yrsSinceLast,raceCount,prevRaceCount,nTime,nPace,nRank
11154,6791,25,458,2005,13958,532,0,18.9,,0,1,0,0.259511641113,0.212938808974,0.212890625
11155,6792,45,1770,2010,17183,655,1,21.7,,1,6,3,0.613809854268,0.308842215412,0.308521057786
11156,6792,40,330,2007,13468,514,1,22.2,,2,6,1,0.129425649095,0.180369971888,0.181073703367
11157,6792,45,2979,2011,18975,724,1,11.1,,1,6,4,0.841956460277,0.447965459655,0.448239060832
11158,6792,45,2661,2012,17840,680,1,20.6,,1,6,5,0.679785330948,0.386996904025,0.386722866175
11159,6792,40,1311,2005,17555,670,1,18.9,,0,6,0,0.743895513913,0.34698516807,0.34765625
11160,6792,45,2220,2009,18584,709,1,14.4,,2,6,2,0.801083032491,0.386996904025,0.387096774194
11161,6793,55,1411,2005,18199,694,1,18.9,,0,1,0,0.800681431005,0.370984571812,0.37109375
11162,6794,30,526,2005,14173,540,1,18.9,,0,1,0,0.298126064736,0.220951032272,0.220703125
11163,6795,25,391,2005,13612,519,0,18.9,,0,1,0,0.221465076661,0.200044719386,0.2001953125
11164,6796,40,804,2005,15260,582,1,18.9,,0,1,0,0.455990914253,0.261459342625,0.26171875
11165,6797,35,389,2005,13607,519,0,18.9,,0,2,0,0.220329358319,0.199858388611,0.2001953125
11166,6797,45,1220,2011,14593,556,0,11.1,,6,2,1,0.344642352276,0.269479858254,0.268943436499
11167,6798,50,547,2005,14239,543,0,18.9,,0,1,0,0.310051107325,0.223410598494,0.2236328125
11168,6799,35,909,2010,15040,574,1,21.7,,1,3,2,0.315058986815,0.22875401749,0.229187071499
11169,6799,35,1014,2009,14918,569,1,14.4,,4,3,1,0.365703971119,0.250251781118,0.250244379277
11170,6799,25,956,2005,15907,607,1,18.9,,0,3,0,0.542305508234,0.285570544831,0.2861328125
11171,6800,55,658,2005,14657,559,1,18.9,,0,1,0,0.373083475298,0.238987851234,0.2392578125
11172,6801,30,40,2005,10919,416,1,18.9,,0,1,0,0.0221465076661,0.099686964299,0.099609375
11173,6802,35,281,2005,13083,499,0,18.9,,0,1,0,0.159000567859,0.180330923455,0.1806640625
11174,6803,30,347,2005,13443,513,0,18.9,,0,2,0,0.19647927314,0.193746739211,0.1943359375
11175,6803,45,1748,2013,14100,537,0,19.4,6755.0,8,2,1,0.460342555995,0.37768765289,0.376689189189
11176,6804,45,515,2005,14125,539,0,18.9,,0,1,0,0.291879613856,0.219162256838,0.2197265625
11177,6805,35,1390,2005,18060,689,0,18.9,,0,1,0,0.788756388416,0.365804576284,0.3662109375
11178,6806,55,1591,2005,20113,767,1,18.9,,0,1,0,0.902896081772,0.442311992249,0.4423828125
11179,6807,55,1315,2005,17587,671,1,18.9,,0,1,0,0.746166950596,0.348177685026,0.3486328125
11180,6808,30,1652,2005,21035,802,0,18.9,,0,1,0,0.937535491198,0.476671387046,0.4765625
11181,6809,45,1226,2005,17122,653,0,18.9,,0,1,0,0.695627484384,0.330848923008,0.3310546875
11182,6810,30,29,2005,10627,405,1,18.9,,0,1,0,0.0159000567859,0.0888052470746,0.0888671875
11183,6811,55,1671,2005,21391,816,1,18.9,,0,1,0,0.948324815446,0.489938138183,0.490234375
11184,6812,20,1347,2005,17785,678,0,18.9,,0,1,0,0.764338444066,0.355556383692,0.35546875
11185,6813,50,2454,2010,19743,753,1,21.7,,5,2,1,0.851145038168,0.404514537708,0.404505386876
11186,6813,45,160,2005,12395,473,1,18.9,,0,2,0,0.0902896081772,0.154691808899,0.1552734375
11187,6814,30,636,2005,14568,556,1,18.9,,0,1,0,0.360590573538,0.235671163449,0.236328125
11188,6815,30,1041,2005,16273,621,1,18.9,,0,1,0,0.590573537763,0.299209957517,0.2998046875
11189,6816,20,152,2005,12342,471,1,18.9,,0,1,0,0.0857467348098,0.152716702691,0.1533203125
11190,6817,45,269,2013,11896,453,1,19.4,5699.0,7,3,2,0.0706192358366,0.235805330243,0.234797297297
11191,6817,40,600,2006,14024,535,1,21.1,,1,3,1,0.24182478805,0.189188296678,0.18961038961
11192,6817,40,598,2005,14377,548,1,18.9,,0,3,0,0.339011925043,0.228553327868,0.228515625
11193,6818,65,1439,2005,18450,704,1,18.9,,0,1,0,0.816581487791,0.380338376686,0.380859375
11194,6819,30,679,2005,14753,563,0,18.9,,0,1,0,0.385008517888,0.242565402102,0.2431640625
11195,6820,55,1069,2005,16390,625,1,18.9,,0,1,0,0.606473594549,0.303570097637,0.3037109375
11196,6821,40,1851,2013,14205,541,1,19.4,6805.0,8,2,1,0.487483530962,0.384447019441,0.383445945946
11197,6821,50,780,2005,15176,579,1,18.9,,0,2,0,0.442362294151,0.258328985615,0.2587890625
11198,6822,35,1544,2005,19470,743,0,18.9,,0,1,0,0.876206700738,0.418349854662,0.4189453125
11199,6823,30,675,2005,14742,562,0,18.9,,0,1,0,0.382737081204,0.242155474398,0.2421875
11200,6824,30,1493,2005,18854,719,1,18.9,,0,1,0,0.847245883021,0.395393903257,0.3955078125
11201,6825,30,220,2005,12774,487,1,18.9,,0,1,0,0.124361158433,0.168815681598,0.1689453125
11202,6826,25,438,2005,13890,530,0,18.9,,0,1,0,0.248154457694,0.210404710442,0.2109375
11203,6827,35,1444,2005,18463,704,1,18.9,,0,1,0,0.819420783646,0.3808228367,0.380859375
11204,6828,50,1420,2005,18244,696,1,18.9,,0,1,0,0.805792163543,0.372661548781,0.373046875
11205,6829,20,384,2005,13589,518,0,18.9,,0,1,0,0.217490062465,0.199187597824,0.19921875
11206,6830,45,146,2005,12310,469,1,18.9,,0,1,0,0.0823395797842,0.151524185735,0.1513671875
11207,6831,45,221,2005,12787,488,1,18.9,,0,1,0,0.124929017604,0.169300141611,0.169921875
11208,6832,20,1071,2005,16402,626,0,18.9,,0,1,0,0.60760931289,0.304017291496,0.3046875
11209,6833,30,1,2005,8244,314,1,18.9,,0,1,0,0.0,0.0,0.0
11210,6834,35,989,2005,16063,613,0,18.9,,0,1,0,0.561044860875,0.291384064992,0.2919921875
11211,6835,35,4,2005,8265,315,1,18.9,,0,1,0,0.00170357751278,0.000782589252441,0.0009765625
11212,6836,50,1757,2005,26482,1010,1,18.9,,0,1,0,0.997160704145,0.679660132668,0.6796875
11213,6837,35,869,2005,15550,593,0,18.9,,0,1,0,0.492901760363,0.27226652754,0.2724609375
11214,6838,20,369,2005,13528,516,0,18.9,,0,1,0,0.208972174901,0.196914362376,0.197265625
11215,6839,35,363,2005,13496,515,1,18.9,,0,1,0,0.205565019875,0.19572184542,0.1962890625
11216,6840,20,487,2005,14070,537,1,18.9,,0,1,0,0.27597955707,0.21711261832,0.2177734375
11217,6841,35,205,2005,12700,484,1,18.9,,0,1,0,0.115843270869,0.166057986137,0.166015625
11218,6842,35,1026,2005,16208,618,1,18.9,,0,3,0,0.582055650199,0.29678765745,0.296875
11219,6842,40,1679,2009,16706,637,1,14.4,,3,3,2,0.605776173285,0.316945801783,0.316715542522
11220,6842,35,1220,2006,16189,617,1,21.1,,1,3,1,0.492127573678,0.260682913942,0.260606060606
11221,6843,40,645,2005,14592,556,1,18.9,,0,1,0,0.365701306076,0.236565551166,0.236328125
11222,6844,40,1422,2005,18285,697,1,18.9,,0,1,0,0.806927881885,0.374189461131,0.3740234375
11223,6845,20,1202,2007,16390,625,1,22.2,,2,2,1,0.472462627852,0.28178252872,0.282074613285
11224,6845,15,320,2005,13320,508,1,18.9,,0,2,0,0.181147075525,0.189163002161,0.189453125
11225,6846,25,2002,2006,19660,750,1,21.1,,1,3,1,0.807832054905,0.375305461991,0.375757575758
11226,6846,30,1145,2005,16723,638,1,18.9,,0,3,0,0.649630891539,0.315979727212,0.31640625
11227,6846,30,2211,2007,20943,799,1,22.2,,1,3,2,0.869394177813,0.439801478499,0.440400363967
11228,6847,45,699,2005,14837,566,1,18.9,,0,1,0,0.396365701306,0.245695759112,0.24609375
11229,6848,20,593,2005,14350,547,1,18.9,,0,1,0,0.336172629188,0.227547141686,0.2275390625
11230,6849,35,269,2005,13016,496,0,18.9,,0,1,0,0.152186257808,0.177834091078,0.177734375
11231,6850,35,1273,2005,17342,661,1,18.9,,0,1,0,0.722316865417,0.339047477081,0.3388671875
11232,6851,55,579,2005,14310,546,1,18.9,,0,1,0,0.328222600795,0.226056495491,0.2265625
11233,6852,35,42,2005,10965,418,1,18.9,,0,1,0,0.023282226008,0.101401207423,0.1015625
11234,6853,25,740,2005,15009,572,0,18.9,,0,1,0,0.419647927314,0.252105537751,0.251953125
11235,6854,20,323,2005,13328,508,0,18.9,,0,1,0,0.182850653038,0.1894611314,0.189453125
11236,6855,30,321,2005,13324,508,1,18.9,,0,1,0,0.181714934696,0.189312066781,0.189453125
11237,6856,20,441,2005,13906,530,0,18.9,,0,1,0,0.249858035207,0.21100096892,0.2109375
11238,6857,30,1535,2013,13881,529,1,19.4,6650.0,8,3,1,0.404216073781,0.363589545513,0.363175675676
11239,6857,35,1622,2013,13981,533,1,19.4,6698.0,8,3,1,0.427140974967,0.370027037466,0.369932432432
11240,6857,30,1654,2005,21084,804,1,18.9,,0,3,0,0.93867120954,0.478497428635,0.478515625
11241,6858,25,418,2005,13768,525,0,18.9,,0,1,0,0.236797274276,0.205858239547,0.2060546875
11242,6859,20,1136,2005,16695,637,0,18.9,,0,1,0,0.644520159001,0.314936274875,0.3154296875
11243,6860,35,800,2005,15246,581,1,18.9,,0,1,0,0.45371947757,0.260937616457,0.2607421875
11244,6861,30,1549,2005,19518,744,0,18.9,,0,1,0,0.879045996593,0.420138630096,0.419921875
11245,6862,25,1188,2005,16943,646,1,18.9,,0,1,0,0.674048835889,0.324178281285,0.32421875
11246,6863,45,1334,2005,17696,675,0,18.9,,0,1,0,0.756956274844,0.352239695908,0.3525390625
11247,6864,45,300,2005,13226,504,1,18.9,,0,1,0,0.169789892107,0.185659983603,0.185546875
11248,6865,25,314,2006,12981,495,1,21.1,,1,2,1,0.126362535325,0.154745393303,0.154978354978
11249,6865,50,472,2005,14008,534,1,18.9,,0,2,0,0.267461669506,0.214802116718,0.21484375
11250,6866,25,2036,2006,19882,758,1,21.1,,1,2,1,0.821558336698,0.382636549766,0.382683982684
11251,6866,45,1561,2005,19714,752,1,18.9,,0,2,0,0.885860306644,0.427442796452,0.427734375
11252,6867,35,1569,2005,19836,757,1,18.9,,0,1,0,0.890403180011,0.431989267347,0.4326171875
11253,6868,40,254,2005,12944,494,1,18.9,,0,1,0,0.143668370244,0.175150927927,0.17578125
11254,6869,50,1638,2005,20765,792,0,18.9,,0,1,0,0.929585462805,0.466609525229,0.466796875
11255,6870,50,1513,2005,19087,728,1,18.9,,0,1,0,0.85860306644,0.404076917344,0.404296875
11256,6871,40,754,2005,15060,574,0,18.9,,0,1,0,0.427597955707,0.254006111649,0.25390625
11257,6872,40,896,2005,15684,598,1,18.9,,0,1,0,0.508233957978,0.277260192293,0.27734375
11258,6873,30,937,2005,15826,604,1,18.9,,0,1,0,0.531516183986,0.282551986286,0.283203125
11259,6874,30,623,2005,14480,552,1,18.9,,0,1,0,0.353208404316,0.23239174182,0.232421875
11260,6875,55,308,2005,13255,505,1,18.9,,0,1,0,0.174332765474,0.186740702094,0.1865234375
11261,6876,70,532,2008,13640,520,1,17.8,,1,6,3,0.201671097607,0.218488419342,0.218317358892
11262,6876,65,272,2005,13028,497,1,18.9,,0,6,0,0.153889835321,0.178281284937,0.1787109375
11263,6876,70,505,2009,13405,511,1,14.4,,1,6,4,0.181949458484,0.193815509717,0.193548387097
11264,6876,65,283,2006,12798,488,1,21.1,,1,6,1,0.113847396044,0.148702199326,0.148917748918
11265,6876,70,625,2011,13382,510,1,11.1,,2,6,5,0.176420695505,0.220153965215,0.21985058698
11266,6876,65,314,2007,13398,511,1,22.2,,1,6,2,0.123131392604,0.177940512963,0.178343949045
11267,6877,40,1679,2007,17937,684,0,22.2,,2,2,1,0.660110149489,0.335473570958,0.33575978162
11268,6877,35,881,2005,15602,595,0,18.9,,0,2,0,0.499716070415,0.274204367593,0.2744140625
11269,6878,40,549,2005,14244,543,0,18.9,,0,1,0,0.311186825667,0.223596929269,0.2236328125
11270,6879,45,1436,2006,16910,645,1,21.1,,1,3,1,0.579329834477,0.284492437752,0.284848484848
11271,6879,45,653,2005,14618,557,1,18.9,,0,3,0,0.370244179443,0.237534471193,0.2373046875
11272,6879,45,1215,2007,16441,627,1,22.2,,1,3,2,0.477576711251,0.283552563079,0.2838944495
11273,6880,20,336,2005,13403,511,0,18.9,,0,1,0,0.19023282226,0.192256093016,0.1923828125
11274,6881,25,1666,2005,21331,814,1,18.9,,0,1,0,0.945485519591,0.48770216889,0.48828125
11275,6882,35,1213,2005,17046,650,0,18.9,,0,1,0,0.688245315162,0.328016695237,0.328125
11276,6883,50,599,2005,14378,548,1,18.9,,0,1,0,0.339579784214,0.228590594023,0.228515625
11277,6884,15,1720,2005,23641,902,0,18.9,,0,1,0,0.976149914821,0.573786986659,0.57421875
11278,6885,25,100,2005,11767,449,1,18.9,,0,1,0,0.0562180579216,0.131288663636,0.1318359375
11279,6886,40,565,2005,14269,544,1,18.9,,0,1,0,0.320272572402,0.224528583141,0.224609375
11280,6887,35,814,2005,15319,584,1,18.9,,0,1,0,0.461669505963,0.263658045763,0.263671875
11281,6888,45,264,2005,12991,495,1,18.9,,0,1,0,0.149346961953,0.176902437207,0.1767578125
11282,6889,40,1206,2005,17006,649,1,18.9,,0,1,0,0.684270300965,0.326526049042,0.3271484375
11283,6890,30,775,2005,15149,578,0,18.9,,0,1,0,0.439522998296,0.257322799434,0.2578125
11284,6891,45,978,2005,16016,611,1,18.9,,0,4,0,0.554798409994,0.289632555713,0.2900390625
11285,6891,45,1339,2006,16591,633,1,21.1,,1,4,1,0.540169559952,0.27395812694,0.274458874459
11286,6891,45,1409,2007,17030,650,1,22.2,,1,4,2,0.553894571204,0.303994724603,0.304822565969
11287,6891,45,2027,2008,18122,691,1,17.8,,1,4,3,0.769464489176,0.40060950833,0.400425985091
11288,6892,40,2123,2007,20340,776,0,22.2,,1,5,2,0.834775767113,0.41887342519,0.419472247498
11289,6892,35,1657,2005,21197,809,0,18.9,,0,5,0,0.940374787053,0.482708504137,0.4833984375
11290,6892,45,2727,2015,24244,925,0,11.7,,5,5,4,0.990552325581,0.604669856459,0.60481444333
11291,6892,40,2402,2006,23652,902,0,21.1,,1,5,1,0.969317723052,0.507132950267,0.507359307359
11292,6892,40,2860,2010,24723,943,0,21.7,,3,5,3,0.992019430951,0.590627102175,0.590597453477
11293,6893,30,445,2005,13923,531,0,18.9,,0,1,0,0.252129471891,0.211634493553,0.2119140625
11294,6894,50,1349,2005,17789,678,1,18.9,,0,2,0,0.765474162408,0.355705448312,0.35546875
11295,6894,55,1492,2006,17134,653,1,21.1,,1,2,1,0.601937828018,0.291889571363,0.291774891775
11296,6895,50,387,2005,13593,518,1,18.9,,0,1,0,0.219193639977,0.199336662443,0.19921875
11297,6896,40,847,2005,15445,589,0,18.9,,0,1,0,0.480408858603,0.268353581277,0.2685546875
11298,6897,30,668,2005,14702,561,1,18.9,,0,1,0,0.378762067007,0.240664828203,0.2412109375
11299,6898,45,1373,2005,17930,684,1,18.9,,0,1,0,0.77910278251,0.36095997615,0.361328125
11300,6899,25,26,2005,10571,403,1,18.9,,0,1,0,0.0141964792731,0.0867183424014,0.0869140625
11301,6900,30,436,2005,13882,529,0,18.9,,0,1,0,0.247018739353,0.210106581203,0.2099609375
11302,6901,20,1527,2005,19197,732,0,18.9,,0,1,0,0.866553094832,0.40817619438,0.408203125
11303,6902,30,228,2005,12848,490,1,18.9,,0,1,0,0.1289040318,0.171573377059,0.171875
11304,6903,40,616,2005,14451,551,1,18.9,,0,1,0,0.349233390119,0.231311023329,0.2314453125
11305,6904,35,768,2005,15132,577,1,18.9,,0,1,0,0.4355479841,0.256689274801,0.2568359375
11306,6905,35,527,2005,14175,541,1,18.9,,0,1,0,0.298693923907,0.221025564582,0.2216796875
11307,6906,45,1236,2005,17160,654,1,18.9,,0,1,0,0.701306076093,0.332265036893,0.33203125
11308,6907,60,1467,2005,18646,711,1,18.9,,0,1,0,0.832481544577,0.387642543042,0.3876953125
11309,6908,40,1286,2005,17414,664,0,18.9,,0,1,0,0.729699034639,0.341730640233,0.341796875
11310,6909,35,1131,2005,16670,636,0,18.9,,0,2,0,0.641680863146,0.314004621003,0.314453125
11311,6909,35,1291,2006,16430,627,0,21.1,,1,2,1,0.520791279774,0.268641437157,0.269264069264
11312,6910,35,1246,2005,17219,657,1,18.9,,0,1,0,0.706984667802,0.334463740031,0.3349609375
11313,6911,40,1111,2005,16579,632,1,18.9,,0,1,0,0.630323679727,0.310613400909,0.310546875
11314,6912,30,823,2005,15350,585,0,18.9,,0,1,0,0.466780238501,0.264813296564,0.2646484375
11315,6913,35,1512,2005,19081,728,0,18.9,,0,1,0,0.858035207269,0.403853320414,0.404296875
11316,6914,40,891,2005,15663,597,1,18.9,,0,1,0,0.505394662124,0.276477603041,0.2763671875
11317,6915,45,1435,2005,18399,702,0,18.9,,0,1,0,0.814310051107,0.378437802788,0.37890625
11318,6916,40,655,2005,14638,558,1,18.9,,0,1,0,0.371379897785,0.238279794291,0.23828125
11319,6917,35,555,2005,14253,544,0,18.9,,0,1,0,0.314593980693,0.223932324663,0.224609375
11320,6918,50,646,2006,14217,542,1,21.1,,1,3,1,0.260395639887,0.195561719834,0.195670995671
11321,6918,60,2714,2014,19370,739,1,22.8,,8,3,2,0.766167749223,0.441000521942,0.441052631579
11322,6918,50,259,2005,12967,494,1,18.9,,0,3,0,0.146507666099,0.176008049489,0.17578125
11323,6919,35,1209,2005,17021,649,1,18.9,,0,1,0,0.685973878478,0.327085041365,0.3271484375
11324,6920,50,941,2005,15852,605,1,18.9,,0,1,0,0.53378762067,0.283520906313,0.2841796875
11325,6921,40,1453,2005,18546,707,0,18.9,,0,2,0,0.824531516184,0.383915927555,0.3837890625
11326,6921,40,1461,2006,17002,648,0,21.1,,1,2,1,0.589422688736,0.287530546199,0.287445887446
11327,6922,55,936,2010,15113,576,1,21.7,,5,2,1,0.324427480916,0.231482173556,0.231145935357
11328,6922,50,322,2005,13325,508,1,18.9,,0,2,0,0.182282793867,0.189349332936,0.189453125
11329,6923,50,1630,2007,17785,678,1,22.2,,2,2,1,0.640833988985,0.330198174435,0.330300272975
11330,6923,45,1302,2005,17497,667,1,18.9,,0,2,0,0.738784781374,0.344823731087,0.3447265625
11331,6924,25,1650,2005,21006,801,0,18.9,,0,1,0,0.936399772856,0.475590668555,0.4755859375
11332,6925,60,2907,2012,18423,703,1,20.6,,1,9,6,0.742652696141,0.410437859354,0.41095890411
11333,6925,55,1408,2009,15912,607,1,14.4,,1,9,3,0.507942238267,0.287328882092,0.287390029326
11334,6925,55,399,2008,13197,503,1,17.8,,2,9,2,0.151158374478,0.200487606664,0.200212992545
11335,6925,60,2702,2015,23525,897,1,11.7,,1,9,8,0.981468023256,0.577148325359,0.576730190572
11336,6925,60,548,2011,13171,502,1,11.1,,1,9,5,0.15465083404,0.211559610606,0.211312700107
11337,6925,55,774,2010,14531,554,1,21.7,,1,9,4,0.268216516308,0.209731669034,0.209598432909
11338,6925,55,1013,2006,15478,590,1,21.1,,1,9,1,0.408558740412,0.237203619312,0.237229437229
11339,6925,50,473,2005,14011,534,1,18.9,,0,9,0,0.268029528677,0.214913915182,0.21484375
11340,6925,60,3039,2014,20440,780,1,22.8,,2,9,7,0.857949731714,0.483960332437,0.484210526316
11341,6926,65,1102,2005,16536,631,1,18.9,,0,2,0,0.625212947189,0.30901095625,0.3095703125
11342,6926,70,970,2006,15304,584,1,21.1,,1,2,1,0.391199031086,0.231457631596,0.232034632035
11343,6927,55,1626,2005,20567,785,0,18.9,,0,1,0,0.922771152754,0.459230826563,0.4599609375
11344,6928,30,1580,2005,19932,760,1,18.9,,0,1,0,0.896649630892,0.435566818216,0.435546875
11345,6929,30,1744,2005,25041,955,0,18.9,,0,1,0,0.989778534923,0.625959603488,0.6259765625
11346,6930,40,886,2005,15630,596,0,18.9,,0,1,0,0.502555366269,0.27524781993,0.275390625
11347,6931,45,1474,2008,16290,621,1,17.8,,3,2,1,0.559437903532,0.326168224299,0.325878594249
11348,6931,45,1138,2005,16704,637,1,18.9,,0,2,0,0.645655877342,0.315271670269,0.3154296875
11349,6932,40,826,2008,14398,549,1,17.8,,1,4,2,0.313330801367,0.249288906948,0.249201277955
11350,6932,40,64,2005,11385,434,1,18.9,,0,4,0,0.0357751277683,0.117052992472,0.1171875
11351,6932,45,3150,2013,15125,576,1,19.4,7246.0,5,4,3,0.82977602108,0.44367194541,0.442567567568
11352,6932,45,314,2007,13398,511,1,22.2,,2,4,1,0.123131392604,0.177940512963,0.178343949045
11353,6933,70,1656,2005,21172,808,1,18.9,,0,2,0,0.939806927882,0.481776850265,0.482421875
11354,6933,70,2263,2006,21695,828,1,21.1,,1,2,1,0.913201453371,0.442507099927,0.44329004329
11355,6934,50,935,2005,15817,603,1,18.9,,0,1,0,0.530380465645,0.282216590892,0.2822265625
11356,6935,35,588,2005,14334,547,0,18.9,,0,1,0,0.333333333333,0.226950883208,0.2275390625
11357,6936,25,1492,2005,18845,719,1,18.9,,0,1,0,0.84667802385,0.395058507863,0.3955078125
11358,6937,45,1228,2005,17142,654,1,18.9,,0,2,0,0.696763202726,0.331594246106,0.33203125
11359,6937,50,2213,2007,20973,800,1,22.2,,2,2,1,0.870180959874,0.440842675181,0.441310282075
11360,6938,60,1559,2005,19697,751,1,18.9,,0,1,0,0.884724588302,0.426809271819,0.4267578125
11361,6939,20,403,2005,13678,522,1,18.9,,0,1,0,0.228279386712,0.202504285608,0.203125
11362,6940,40,1193,2013,13564,517,1,19.4,6498.0,8,3,1,0.314097496706,0.343182696022,0.342905405405
11363,6940,40,2101,2014,17550,669,1,22.8,,1,3,2,0.593052809941,0.367928694744,0.367368421053
11364,6940,30,1062,2005,16366,624,1,18.9,,0,3,0,0.602498580352,0.30267570992,0.302734375
11365,6941,45,533,2005,14201,542,1,18.9,,0,1,0,0.302101078932,0.221994484609,0.22265625
11366,6942,35,1981,2009,17544,669,0,14.4,,4,2,1,0.714801444043,0.348203961356,0.347996089932
11367,6942,30,981,2005,16020,611,0,18.9,,0,2,0,0.556501987507,0.289781620332,0.2900390625
11368,6943,50,717,2005,14890,568,1,18.9,,0,1,0,0.406587166383,0.24767086532,0.248046875
11369,6944,30,325,2005,13333,508,0,18.9,,0,1,0,0.18398637138,0.189647462175,0.189453125
11370,6945,40,1479,2005,18731,714,1,18.9,,0,2,0,0.839295854628,0.390810166207,0.390625
11371,6945,45,325,2007,13434,512,1,22.2,,2,2,1,0.127458693942,0.179189948981,0.179253867152
11372,6946,35,1143,2005,16719,638,1,18.9,,0,1,0,0.648495173197,0.315830662592,0.31640625
11373,6947,40,1211,2005,17039,650,1,18.9,,0,1,0,0.68710959682,0.327755832153,0.328125
11374,6948,50,1207,2005,17015,649,1,18.9,,0,1,0,0.684838160136,0.326861444436,0.3271484375
11375,6949,35,684,2005,14766,563,0,18.9,,0,1,0,0.387847813742,0.243049862115,0.2431640625
11376,6950,25,72,2005,11446,436,0,18.9,,0,1,0,0.0403180011357,0.11932622792,0.119140625
11377,6951,40,587,2005,14333,547,1,18.9,,0,1,0,0.332765474162,0.226913617053,0.2275390625
11378,6952,40,1121,2005,16626,634,0,18.9,,0,1,0,0.636002271437,0.312364910189,0.3125
11379,6953,30,69,2005,11441,436,1,18.9,,0,1,0,0.0386144236229,0.119139897145,0.119140625
11380,6954,40,992,2005,16080,613,0,18.9,,0,1,0,0.562748438387,0.292017589625,0.2919921875
11381,6955,35,724,2011,13624,520,1,11.1,,6,4,1,0.204410517388,0.230010997515,0.230522945571
11382,6955,40,980,2014,15071,575,1,22.8,,1,4,3,0.276475571872,0.268398442205,0.268421052632
11383,6955,30,802,2005,15257,582,1,18.9,,0,4,0,0.454855195911,0.26134754416,0.26171875
11384,6955,35,466,2013,12397,472,1,19.4,5939.0,2,4,2,0.122529644269,0.268057164929,0.266891891892
11385,6956,45,1576,2005,19919,760,0,18.9,,0,1,0,0.894378194208,0.435082358202,0.435546875
11386,6957,30,1380,2005,17982,686,1,18.9,,0,1,0,0.783077796706,0.362897816203,0.36328125
11387,6958,25,712,2005,14872,567,1,18.9,,0,1,0,0.403747870528,0.247000074532,0.2470703125
11388,6959,40,89,2005,11632,443,1,18.9,,0,1,0,0.0499716070415,0.126257732727,0.1259765625
11389,6960,35,1108,2005,16577,632,1,18.9,,0,1,0,0.628620102215,0.3105388686,0.310546875
11390,6961,25,943,2005,15858,605,1,18.9,,0,1,0,0.534923339012,0.283744503242,0.2841796875
